convN,alpha,discount,epsilon,fedP,syncBackups,stochasticPolicy,envSeed,trial,sims,endScoreStoch,comment,avgRew,episodes,endScoreBell,endScoreRand,aggs,backups,endScoreStochBell,endScore,finalDiff,threshDiff,threshRew,threshEp,threshBack
10,0.01,0.6,1.0,16,10000,True,3701,0,30300.0,2166.4448258092425,constant distance,17.753305054366148,300.0,3913.432567588432,1296.322462973917,3.0,30300.0,2206.332370169182,3898.6047529358507,0.18764049935851107,0.07933078360860055,7.922397992377105,190,19190
10,0.01,0.6,0.0,4,10000,True,3703,2,30300.0,-766.7075357796019,constant distance,-10.203144067900505,300.0,2426.075179067839,-4135.693318966903,3.0,30300.0,-765.5625089935097,2424.6248474958406,0.21549172381685716,0.0927412710837177,-8.031331238098605,90,9090
10,1.0,0.6,0.0,8,1000,True,3701,0,30300.0,1771.8127816553886,constant distance,21.556045072206928,300.0,3913.432567588432,1200.1052710340523,30.0,30300.0,2149.769253434628,3140.237322503213,2.4413331726019676,1.8771426314150788,21.556045072206928,299,30199
10,0.1,0.6,0.0,8,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14502.836003952058,14504.672698675688,5.702106823780154,5.702106823780153,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,8,10000,True,3701,0,30300.0,2523.4354973285176,constant distance,27.288270411766565,300.0,3913.432567588432,1240.3419958704849,3.0,30300.0,2146.958011333505,4074.9011861201907,0.8293128095096988,0.9958542203218703,27.288270411766565,299,30199
10,0.01,0.6,0.0,16,100,True,3701,0,40400.0,2100.5807680547623,constant distance,23.539585581324136,400.0,3913.432567588432,1196.6633137025178,403.0,40400.0,2101.6690654664308,3898.6047529358507,0.061174980855373186,0.09177965355206039,21.396090805831523,120,12120
10,0.5,0.6,0.0,8,1,True,3703,2,30300.0,-653.2723594865853,constant distance,-7.947043470861397,300.0,2426.075179067839,-4221.536283147133,29895.0,30300.0,-875.068235931989,2424.6248474958406,0.7004557453278021,0.5664951361369301,-7.947043470861397,299,30199
10,0.01,0.6,0.0,2,100,True,3701,0,40400.0,2157.4386502811058,constant distance,20.34935690805535,400.0,3913.432567588432,1090.4763926234252,403.0,40400.0,2128.658782469076,3898.6047529358507,0.15150578747219665,0.0911873998231412,26.714469377891817,130,13130
10,0.2,0.6,1.0,4,10000,True,3702,1,10100000.0,14468.95682540464,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1010.0,10100000.0,14499.092618144276,14504.672698675688,5.732724454549093,5.732724454549093,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,2,100,True,3701,0,30300.0,1699.9992643794083,constant distance,10.627982748320218,300.0,3913.432567588432,1243.0146043401712,295.0,30300.0,2115.7586766941317,2798.978282144679,2.597583026432276,2.247257375948772,10.627982748320218,299,30199
10,0.2,0.6,0.0,2,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14499.431958544794,14504.672698675688,5.704662318343806,5.704662318343806,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,2,10,True,3701,0,40400.0,1818.4566403935835,constant distance,14.660328066882986,400.0,3913.432567588432,1283.9730402473276,3938.0,40400.0,2037.8925378744686,3140.237322503213,0.6239266842487803,0.713667027530729,14.660328066882986,399,40299
10,0.01,0.6,0.0,1,-1,True,3701,0,50500.0,2138.7001704046397,constant distance,22.4537319628299,500.0,3995.4353352680487,1211.9900681741044,0,50500.0,2133.774705380457,3835.728828988134,0.13897300579311697,0.09740270121339205,20.500663781239325,210,21210
10,0.1,0.6,0.0,16,10,True,3702,1,10100000.0,14456.169958699753,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1008842.0,10100000.0,14502.836003952058,14504.672698675688,5.713438896000907,5.713438896000907,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,2,10000,True,3703,2,40400.0,-859.0571891943862,constant distance,-46.27405451012271,400.0,2426.075179067839,-4316.9721143412025,4.0,40400.0,-814.323654685558,2424.6248474958406,0.21297178942264558,0.09115471559988307,-46.27405451012271,390,39390
10,0.01,0.6,0.0,4,1000,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14500.929312867907,14504.672698675688,5.782743134813158,5.782743134813158,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,2,10000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1010.0,10100000.0,14502.836003952058,14504.672698675688,5.593550825114919,5.593550825114919,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,8,1000,True,3701,0,30300.0,2170.617862133944,constant distance,21.205546239725713,300.0,3913.432567588432,1279.5724676832126,30.0,30300.0,2084.0531162076063,3898.6047529358507,0.1218071028889672,0.0827290511893149,20.898302891733653,140,14140
10,0.01,0.6,1.0,8,1000,True,3701,0,30300.0,2192.2531445331597,constant distance,9.747214778430859,300.0,3913.432567588432,1220.3055852475936,30.0,30300.0,2176.030805822287,3898.6047529358507,0.0996160943867559,0.08080664679515627,15.645321618045074,140,14140
10,0.2,0.6,1.0,16,1,True,3702,1,9719230.0,14502.836003952058,timeout,146.48254600200215,96230.0,14502.836003952058,14497.325919781168,9709587.0,9719230.0,14502.426667191019,14504.672698675688,5.668044977151711,5.668044977151711,146.48254600200215,96229,9719129
10,0.5,0.6,0.0,1,-1,True,3702,1,10100000.0,14504.672698675688,max episodes,146.48254600200215,100000.0,14503.924021514133,14504.672698675688,0,10100000.0,14499.162614504798,14504.672698675688,5.645756495366946,5.645756495366946,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,1,-1,True,3701,0,40400.0,2379.447787005671,constant distance,12.222373100360844,400.0,3956.0167532177406,1252.1225777704187,0,40400.0,2123.223402173257,3885.5013981384413,0.17760241107282704,0.0772087496748936,13.88965392584366,160,16160
10,1.0,0.6,0.0,16,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.090208179846149,5.090208179846149,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,2,1,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,10092042.0,10100000.0,14502.836003952058,14504.672698675688,5.634243868642977,5.634243868642977,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,16,10000,True,3703,2,30300.0,-3822.991813783824,constant distance,-38.41300944422262,300.0,2426.075179067839,-4178.077858756045,3.0,30300.0,-955.5117103693548,-6673.800563429492,4.333979662684833,4.20936961640548,-38.41300944422262,299,30199
10,0.2,0.6,0.0,8,1,True,3701,0,30300.0,1999.836085491491,constant distance,19.643235803615795,300.0,3913.432567588432,1254.6115173408998,30275.0,30300.0,1968.2926015750052,3898.6047529358507,0.26576904803350393,0.3041489377948947,19.643235803615795,299,30199
10,1.0,0.6,1.0,8,1,True,3701,0,30300.0,1971.07806442593,constant distance,12.177543571839175,300.0,3913.432567588432,1259.0529387081224,30101.0,30300.0,2188.326149007914,3898.6047529358507,0.6348817424799728,0.6826540557432932,12.177543571839175,299,30199
10,0.5,0.6,1.0,8,10,True,3703,2,30300.0,-920.2160710819194,constant distance,-46.78929745122537,300.0,2426.075179067839,-4418.281701555067,3005.0,30300.0,-705.2375388761944,2090.5198741561867,0.8417683959384126,0.8795804507148641,-46.78929745122537,299,30199
10,0.1,0.6,0.0,1,-1,True,3701,0,30300.0,2176.6958352851125,constant distance,17.310158695993096,300.0,3853.0678464278158,1221.2195006560898,0,30300.0,2121.696096372417,3934.9650457543808,0.5856664017893544,0.4727589173299364,17.310158695993096,299,30199
10,0.1,0.6,1.0,2,100,True,3703,2,30300.0,-818.4611553688964,constant distance,-39.09385388876599,300.0,2426.075179067839,-4125.723439133166,304.0,30300.0,-639.137131787996,2424.6248474958406,0.7974789909653743,0.8081971720465054,-39.09385388876599,299,30199
10,0.01,0.6,0.0,8,10000,True,3701,0,30300.0,2143.5579204742985,constant distance,20.72572390816941,300.0,3913.432567588432,1255.151224936578,3.0,30300.0,2211.975278772972,3898.6047529358507,0.1658520674371269,0.13906313088562441,20.72572390816941,299,30199
10,0.5,0.6,1.0,16,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.480046281122418,5.480046281122418,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,8,1,True,3703,2,30300.0,-1284.5747743835261,constant distance,-38.58141536095779,300.0,2426.075179067839,-4237.189986149945,30290.0,30300.0,-788.1649829456013,2424.6248474958406,0.7733613282163624,0.6301969838439515,-38.58141536095779,299,30199
10,0.5,0.6,0.0,8,100,True,3701,0,30300.0,2326.6347166531277,constant distance,18.920907042171216,300.0,3913.432567588432,1218.7435374061386,299.0,30300.0,2151.099566777562,3898.6047529358507,1.0990828936050927,0.6339469258345073,18.920907042171216,299,30199
10,0.5,0.6,0.0,2,10000,True,3703,2,40400.0,-742.8572741448764,constant distance,-11.104746274399801,400.0,2426.075179067839,-4218.2681139308515,4.0,40400.0,-663.2688239585517,2424.6248474958406,1.9997832125968364,2.400426017207664,-11.104746274399801,399,40299
10,0.2,0.6,0.0,2,10000,True,3701,0,30300.0,2101.92287799621,constant distance,21.847173293667407,300.0,3913.432567588432,1172.9385812993335,3.0,30300.0,2105.248141263619,3898.6047529358507,0.7621409675698444,0.5517361746562024,21.847173293667407,299,30199
10,1.0,0.6,0.0,8,10000,True,3701,0,30300.0,2290.37663758497,constant distance,21.60213868841211,300.0,3913.432567588432,1130.2139232235702,3.0,30300.0,2207.614144005142,2940.9430545635337,2.3875005762046806,2.767966099158119,21.60213868841211,299,30199
10,0.2,0.6,0.0,2,100,True,3701,0,30300.0,2343.8199498820823,constant distance,21.866377522162136,300.0,3913.432567588432,1117.6038989791898,302.0,30300.0,2222.565256524534,3898.6047529358507,0.7130886865527473,0.7310290620553029,21.866377522162136,299,30199
10,0.5,0.6,0.0,2,100,True,3701,0,30300.0,2421.1344921430964,constant distance,22.179271691855927,300.0,3913.432567588432,1271.5684510785536,306.0,30300.0,2140.0107302334577,3898.6047529358507,1.161776064759911,1.1296988617001977,22.179271691855927,299,30199
10,1.0,0.6,0.0,16,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,1008337.0,10100000.0,14502.836003952058,14504.672698675688,4.898901203049198,4.898901203049198,146.48254600200215,99999,10099899
10,1.0,0.6,1.0,4,100,True,3701,0,30300.0,2070.5893859906714,constant distance,12.496305989110246,300.0,3913.432567588432,1184.571323698231,300.0,30300.0,2232.088459961586,3898.6047529358507,3.238453365711462,2.582508628487875,12.496305989110246,299,30199
10,0.01,0.6,1.0,2,1,True,3703,2,30300.0,-677.2922690282306,constant distance,-38.89412996285987,300.0,2426.075179067839,-4310.809133314426,29529.0,30300.0,-741.2941854644317,2424.6248474958406,0.2061927979968956,0.18552144266398118,-38.89412996285987,299,30199
10,0.1,0.6,1.0,4,1,True,3701,0,30300.0,2017.3316512616534,constant distance,11.369758605865446,300.0,3913.432567588432,1171.5186944609968,28817.0,30300.0,2184.1102398797548,3898.6047529358507,0.29904254579378325,0.21232109947900893,11.369758605865446,299,30199
10,0.5,0.6,0.0,1,-1,True,3703,2,30300.0,-1454.671664460022,constant distance,-6.762702286753997,300.0,2257.915117330576,-4350.781871516305,0,30300.0,-718.1845756295749,-2870.2419362080645,2.1289677301888252,2.7866443506529177,-6.762702286753997,299,30199
10,0.1,0.6,0.0,2,1000,True,3701,0,30300.0,1943.064006309605,constant distance,20.210858633564243,300.0,3913.432567588432,1199.518931978426,30.0,30300.0,2226.421518558161,3898.6047529358507,0.5155369656306186,0.36064622270222674,20.210858633564243,299,30199
10,0.2,0.6,1.0,16,1,True,3703,2,30300.0,-754.8864886850171,constant distance,-46.62369594778468,300.0,2426.075179067839,-4114.517418453469,30175.0,30300.0,-731.9000202520284,2424.6248474958406,0.333470452083022,0.3142060630907564,-46.62369594778468,299,30199
10,0.2,0.6,1.0,4,10000,True,3701,0,30300.0,2211.2945437967633,constant distance,10.431879890986131,300.0,3913.432567588432,1256.1515332505755,3.0,30300.0,2214.468821278292,3898.6047529358507,0.7583124941519132,1.0867093390579328,10.431879890986131,299,30199
10,0.2,0.6,1.0,8,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10096270.0,10100000.0,14500.929312867907,14504.672698675688,5.618614532687158,5.6186145326871575,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,8,100,True,3703,2,30300.0,-984.1080980180269,constant distance,-44.93269468019728,300.0,2426.075179067839,-4350.971738259132,300.0,30300.0,-745.3884161495411,2424.6248474958406,0.5685173133685651,0.2980615003927248,-44.93269468019728,299,30199
10,0.2,0.6,1.0,16,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,1008612.0,10100000.0,14499.431958544794,14504.672698675688,5.6074059766099795,5.607405976609979,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,8,1,True,3701,0,30300.0,2008.3828282288741,constant distance,19.42329911616285,300.0,3913.432567588432,1216.5116140878574,30196.0,30300.0,2147.284662381652,3898.6047529358507,0.20540053175235012,0.23104760417824405,19.42329911616285,299,30199
10,0.2,0.6,0.0,16,1,True,3703,2,30300.0,-1062.9626105569455,constant distance,-4.01314983619102,300.0,2426.075179067839,-4357.267801069429,30224.0,30300.0,-889.034593251815,2424.6248474958406,0.30693260384322507,0.270584528555526,-4.01314983619102,299,30199
10,1.0,0.6,1.0,4,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10100.0,10100000.0,14502.836003952058,14504.672698675688,4.656780620839265,4.656780620839265,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,4,10000,True,3701,0,30300.0,2093.1029970230807,constant distance,21.450363419105447,300.0,3913.432567588432,1199.8299236126888,3.0,30300.0,2089.2761108433488,3898.6047529358507,0.208223599995739,0.09306074945920957,22.185910189263694,190,19190
10,0.01,0.6,1.0,16,100,True,3702,1,10100000.0,14489.979140886648,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,100742.0,10100000.0,14502.836003952058,14504.672698675688,5.78051614086464,5.78051614086464,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,2,10000,True,3703,2,30300.0,-677.1749392286143,constant distance,-7.2306842447768584,300.0,2426.075179067839,-4304.115061320138,3.0,30300.0,-781.3289941092156,2090.5198741561867,3.579364520165187,3.829266298029225,-7.2306842447768584,299,30199
10,1.0,0.6,0.0,8,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,1009496.0,10100000.0,14502.836003952058,14504.672698675688,5.230264955397809,5.23026495539781,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,2,100,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,97707.0,10100000.0,14500.250632066873,14504.672698675688,5.783165775806796,5.783165775806797,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,2,10,True,3701,0,30300.0,1994.7022129540933,constant distance,24.985414661423377,300.0,3913.432567588432,1299.7166091234594,3032.0,30300.0,2093.048408647529,4074.9011861201907,0.5915568524817908,0.7137410406200898,24.985414661423377,299,30199
10,0.1,0.6,0.0,8,10,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1009728.0,10100000.0,14502.426667191019,14504.672698675688,5.710489674864306,5.710489674864306,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,4,10,True,3703,2,40400.0,-603.5661249764679,constant distance,-49.47177782399525,400.0,2426.075179067839,-4222.017464977189,3871.0,40400.0,-664.8068772355756,2424.6248474958406,0.12972066076047545,0.09269646612344412,-38.76689762845355,180,18180
10,0.1,0.6,0.0,16,1000,True,3702,1,10100000.0,14491.067158448723,max episodes,146.48254600200215,100000.0,14502.836003952058,14502.836003952058,10100.0,10100000.0,14501.338649628946,14504.672698675688,5.714208852904108,5.714208852904108,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,8,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,1009900.0,10100000.0,14500.250632066873,14504.672698675688,5.235164005846167,5.235164005846167,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,8,1,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10090479.0,10100000.0,14501.338649628946,14504.672698675688,5.679971572194154,5.679971572194154,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,4,10,True,3701,0,30300.0,2149.6408320039823,constant distance,8.120845143574197,300.0,3913.432567588432,1215.072378411059,2915.0,30300.0,2152.202020231822,3898.6047529358507,0.11802449883051411,0.09679209855776576,9.55441844893549,140,14140
10,0.1,0.6,1.0,4,10,True,3702,1,10100000.0,14491.067158448723,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,1009894.0,10100000.0,14502.836003952058,14504.672698675688,5.726254268872978,5.726254268872978,146.48254600200215,99999,10099899
10,0.5,0.6,0.0,2,1000,True,3703,2,30300.0,484.1797853442405,constant distance,-9.255573288999631,300.0,2426.075179067839,-4232.897250614849,30.0,30300.0,-764.5352470133249,2090.5198741561867,2.212885856236304,2.1298343351717017,-9.255573288999631,299,30199
10,0.01,0.6,0.0,1,-1,True,3703,2,30300.0,-772.8947746816978,constant distance,-11.171888021534672,300.0,2257.915117330576,-4093.2844301901573,0,30300.0,-688.6930083002878,2444.984127180147,0.23057435673368337,0.2305945529157167,-11.171888021534672,299,30199
10,0.5,0.6,1.0,2,10000,True,3703,2,30300.0,-1834.445134070951,constant distance,-47.65519556330126,300.0,2426.075179067839,-4163.893393609028,3.0,30300.0,-940.1938799996882,2090.5198741561867,2.4984074036911217,1.8840367205245887,-47.65519556330126,299,30199
10,0.2,0.6,0.0,4,1000,True,3703,2,30300.0,-693.9678426884838,constant distance,-7.905750244992037,300.0,2426.075179067839,-4088.1707069916256,30.0,30300.0,-600.5389280758453,2424.6248474958406,1.2216343990706018,1.5986441811086514,-7.905750244992037,299,30199
10,0.01,0.6,0.0,8,1000,True,3703,2,30300.0,-817.0158725978398,constant distance,-10.5183541266743,300.0,2426.075179067839,-4192.528356626611,30.0,30300.0,-882.4105331141749,2424.6248474958406,0.1348573846070474,0.08494515494035619,-2.1794715295934575,90,9090
10,0.1,0.6,1.0,2,10,True,3701,0,30300.0,2210.5620998962354,constant distance,14.02333061456541,300.0,3913.432567588432,1277.5537511708187,2987.0,30300.0,2142.902258933932,3898.6047529358507,0.4993430156720925,0.39863728514281527,14.02333061456541,299,30199
10,0.1,0.6,1.0,16,10,True,3703,2,30300.0,-752.7798596678555,constant distance,-46.74349849656304,300.0,2426.075179067839,-4233.761993291718,3007.0,30300.0,-774.6976892512727,2424.6248474958406,0.2161489682004012,0.2582196265362656,-46.74349849656304,299,30199
10,0.2,0.6,0.0,16,1000,True,3701,0,30300.0,2218.307249639252,constant distance,20.667374517226285,300.0,3913.432567588432,1185.8103057571507,30.0,30300.0,2050.186365894372,3898.6047529358507,0.6949753546902412,0.8096665067059117,20.667374517226285,299,30199
10,0.1,0.6,0.0,16,1000,True,3703,2,30300.0,-464.3237693448195,constant distance,-7.336195160946117,300.0,2426.075179067839,-4166.214843937765,30.0,30300.0,-629.6326831726292,2090.5198741561867,0.7161506139410545,0.6330694094433579,-7.336195160946117,299,30199
10,1.0,0.6,0.0,16,10,True,3703,2,30300.0,-572.9658191983186,constant distance,-5.51421308168845,300.0,2426.075179067839,-4165.731203128988,3016.0,30300.0,-767.0444740046408,2090.5198741561867,1.3368173571340303,1.0878782048313804,-5.51421308168845,299,30199
10,0.2,0.6,0.0,16,10,True,3702,1,10100000.0,14491.067158448723,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,1008321.0,10100000.0,14502.426667191019,14504.672698675688,5.597861181679442,5.597861181679442,146.48254600200215,99999,10099899
10,0.1,0.6,0.0,16,1000,True,3701,0,30300.0,1948.5431847136206,constant distance,21.76138169105891,300.0,3913.432567588432,1115.411390324642,30.0,30300.0,2089.52189722554,3898.6047529358507,0.5481803260433704,0.6473547633885941,21.76138169105891,299,30199
10,0.01,0.6,1.0,8,1,True,3703,2,30300.0,-782.6303610701868,constant distance,-46.86032701430771,300.0,2426.075179067839,-4250.486819127244,30155.0,30300.0,-789.1944408451749,2424.6248474958406,0.08647723469036475,0.05418933809595279,-40.316494572566036,90,9090
10,0.2,0.6,1.0,8,100,True,3703,2,30300.0,-572.388802302444,constant distance,-42.13180411772477,300.0,2426.075179067839,-4155.159417938563,302.0,30300.0,-684.8147953621401,2090.5198741561867,0.8747546933484628,0.48727506228206696,-42.13180411772477,299,30199
10,0.1,0.6,1.0,2,10000,True,3703,2,30300.0,-859.3239186113246,constant distance,-44.57465969779488,300.0,2426.075179067839,-4339.442006251757,3.0,30300.0,-822.4718445094688,2090.5198741561867,0.791808474042653,0.443479685926906,-44.57465969779488,299,30199
10,0.1,0.6,0.0,2,1,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14497.325919781168,10075977.0,10100000.0,14502.426667191019,14504.672698675688,5.7557741688783235,5.755774168878323,146.48254600200215,99999,10099899
10,0.01,0.6,1.0,4,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14495.489225057538,1009556.0,10100000.0,14502.836003952058,14504.672698675688,5.779959603277106,5.779959603277106,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,16,10000,True,3701,0,30300.0,1529.362551945645,constant distance,19.869007194274477,300.0,3913.432567588432,1235.0756427291558,3.0,30300.0,2088.4656705555412,3898.6047529358507,2.6273618064779063,2.591034503309873,19.869007194274477,299,30199
10,0.2,0.6,1.0,2,10,True,3703,2,30300.0,-460.7022543296417,constant distance,-40.042577739661596,300.0,2426.075179067839,-4269.8408326794215,3003.0,30300.0,-727.2919087058344,2090.5198741561867,0.978352890461745,0.9718735024369717,-40.042577739661596,299,30199
10,0.1,0.6,1.0,4,100,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14499.162614504798,100936.0,10100000.0,14497.185927060125,14504.672698675688,5.770902976991482,5.770902976991483,146.48254600200215,99999,10099899
10,0.01,0.6,0.0,16,10,True,3703,2,30300.0,-725.7387354026329,constant distance,-8.363756986316492,300.0,2426.075179067839,-4186.549366004773,3000.0,30300.0,-795.9796930071556,2424.6248474958406,0.05886491377030254,0.08304009804272036,-9.006042948943227,80,8080
10,0.5,0.6,1.0,2,100,True,3701,0,30300.0,2537.359852474505,constant distance,12.66530203285832,300.0,3913.432567588432,1215.2233174756432,300.0,30300.0,2115.3236931731763,3898.6047529358507,1.6398240925064864,1.5910771314284715,12.66530203285832,299,30199
10,0.5,0.6,0.0,8,10,True,3703,2,30300.0,-943.989550877273,constant distance,-9.816356202540627,300.0,2426.075179067839,-4311.081042375828,2960.0,30300.0,-632.466055125723,2424.6248474958406,0.7644525208460388,0.7283403006145106,-9.816356202540627,299,30199
10,1.0,0.6,1.0,2,1,True,3703,2,30300.0,-2454.7104500479386,constant distance,-36.99203719359219,300.0,2426.075179067839,-4312.013706829111,30214.0,30300.0,-839.9478431032329,2090.5198741561867,2.847016072846266,2.6118719901098,-36.99203719359219,299,30199
10,0.2,0.6,0.0,16,100,True,3703,2,30300.0,-805.5308950878493,constant distance,-12.349108376436888,300.0,2426.075179067839,-4194.960892890843,302.0,30300.0,-898.2781637837145,2424.6248474958406,0.823742166955876,0.22419663719770286,-12.349108376436888,299,30199
10,0.1,0.6,0.0,16,100,True,3702,1,10100000.0,14493.652530333908,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,100911.0,10100000.0,14479.497660624862,14504.672698675688,5.7380608484164615,5.7380608484164615,146.48254600200215,99999,10099899
10,0.2,0.6,0.0,8,10,True,3702,1,10100000.0,14500.999309228428,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,1009624.0,10100000.0,14499.092618144276,14504.672698675688,5.706874355716366,5.706874355716366,146.48254600200215,99999,10099899
10,0.2,0.6,1.0,2,1000,True,3702,1,10100000.0,14491.067158448723,max episodes,146.48254600200215,100000.0,14502.836003952058,14493.652530333908,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.507076272284529,5.507076272284529,146.48254600200215,99999,10099899
10,0.1,0.6,1.0,1,-1,True,3701,0,30300.0,2259.754933793618,constant distance,15.160342302640078,300.0,3853.0678464278158,1355.9395896547367,0,30300.0,2094.490894146188,3934.9650457543808,0.5669763361446237,0.4244467312870022,15.160342302640078,299,30199
10,0.5,0.6,1.0,16,1,True,3701,0,30300.0,2092.6410313974093,constant distance,10.924979217357992,300.0,3913.432567588432,1250.8558852817725,30187.0,30300.0,2177.502181472696,3898.6047529358507,0.36265684944701926,0.410271443021045,10.924979217357992,299,30199
10,1.0,0.6,0.0,8,10000,True,3703,2,30300.0,9.083685559415647,constant distance,-4.8290522212343685,300.0,2426.075179067839,-4309.889761866396,3.0,30300.0,-925.8187455772763,2424.6248474958406,3.3980448045777907,2.7259476817953576,-4.8290522212343685,299,30199
10,0.2,0.6,1.0,8,10000,True,3701,0,30300.0,1827.172814961215,constant distance,10.475352801350853,300.0,3913.432567588432,1269.8092605208271,3.0,30300.0,2143.4202121476114,3265.87736459149,0.814529032394287,0.5928821872580307,10.475352801350853,299,30199
10,0.1,0.6,1.0,1,-1,True,3703,2,50500.0,-721.700093241427,constant distance,-44.978493634859596,500.0,2429.146433772392,-4490.936419983555,0,50500.0,-771.539909277064,2250.038836568094,0.8325890199903536,1.061608192811344,-44.978493634859596,499,50399
10,0.01,0.6,1.0,8,10,True,3703,2,30300.0,-698.0732499219363,constant distance,-41.06714583885524,300.0,2426.075179067839,-4271.015296985295,3014.0,30300.0,-694.9741480358792,2424.6248474958406,0.11502674742894195,0.08558135080577606,-47.83374631447409,100,10100
10,0.01,0.6,0.0,8,1,True,3702,1,10100000.0,14467.190127041533,max episodes,146.48254600200215,100000.0,14502.836003952058,14495.489225057538,10086852.0,10100000.0,14499.431958544794,14504.672698675688,5.781956239381989,5.781956239381989,146.48254600200215,99999,10099899
10,0.5,0.6,1.0,8,10,True,3701,0,30300.0,2116.008256659737,constant distance,10.83152789726412,300.0,3913.432567588432,1330.4207626003538,3017.0,30300.0,2188.2934191732556,3898.6047529358507,0.5475310733026381,0.494113343967166,10.83152789726412,299,30199
10,0.5,0.6,0.0,16,1000,True,3702,1,10100000.0,14502.836003952058,max episodes,146.48254600200215,100000.0,14502.836003952058,14504.672698675688,10100.0,10100000.0,14502.426667191019,14504.672698675688,5.343415252551643,5.343415252551643,146.48254600200215,99999,10099899
10,1.0,0.6,0.0,1,-1,True,3701,0,30300.0,1483.7354477761412,constant distance,19.735606917530173,300.0,3853.0678464278158,1261.7330762852075,0,30300.0,2263.070458767926,1226.1288674510765,2.754654885606448,2.753055172071045,19.735606917530173,299,30199
10,0.1,0.6,0.0,2,100,True,3701,0,40400.0,2263.8619898199413,constant distance,24.206804390921203,400.0,3913.432567588432,1273.1783793339928,407.0,40400.0,2103.709964168996,3898.6047529358507,0.45511824245168253,0.25400021745030454,24.206804390921203,399,40299
